path1_bw,path1_loss,path1_delay,path2_bw,path2_loss,path2_delay,scheduler_name,no_of_itr,file_size,time,p1_data,p2_data
FSCHeRa,0.7,FSCHeRa,FSCHeRa,0.7,FSCHeRa,dear,50,64MB,42.6108,53204,13572
FSCHeRa,0.7,FSCHeRa,FSCHeRa,0.7,FSCHeRa,dear,50,64MB,46.5877,54352,12420
FSCHeRa,0.7,FSCHeRa,FSCHeRa,0.7,FSCHeRa,dear,50,64MB,48.4138,54020,12752
FSCHeRa,0.7,FSCHeRa,FSCHeRa,0.7,FSCHeRa,dear,50,64MB,44.751,49468,17304
FSCHeRa,0.7,FSCHeRa,FSCHeRa,0.7,FSCHeRa,dear,50,64MB,47.8355,52592,14204
FSCHeRa,0.7,FSCHeRa,FSCHeRa,0.7,FSCHeRa,dear,50,64MB,46.8966,52636,14124
FSCHeRa,0.7,FSCHeRa,FSCHeRa,0.7,FSCHeRa,dear,50,64MB,49.1168,54120,12648
FSCHeRa,0.7,FSCHeRa,FSCHeRa,0.7,FSCHeRa,dear,50,64MB,49.2122,53664,13104
FSCHeRa,0.7,FSCHeRa,FSCHeRa,0.7,FSCHeRa,dear,50,64MB,48.3673,53932,12836
FSCHeRa,0.7,FSCHeRa,FSCHeRa,0.7,FSCHeRa,dear,50,64MB,47.9092,52508,14264
FSCHeRa,0.7,FSCHeRa,FSCHeRa,0.7,FSCHeRa,dear,50,64MB,45.5958,54000,12772
FSCHeRa,0.7,FSCHeRa,FSCHeRa,0.7,FSCHeRa,dear,50,64MB,47.8998,52696,14072
FSCHeRa,0.7,FSCHeRa,FSCHeRa,0.7,FSCHeRa,dear,50,64MB,45.8549,55172,11600
FSCHeRa,0.7,FSCHeRa,FSCHeRa,0.7,FSCHeRa,dear,50,64MB,41.612,52664,14108
FSCHeRa,0.7,FSCHeRa,FSCHeRa,0.7,FSCHeRa,dear,50,64MB,48.0896,56084,10676
FSCHeRa,0.7,FSCHeRa,FSCHeRa,0.7,FSCHeRa,dear,50,64MB,50.0565,54108,12672
FSCHeRa,0.7,FSCHeRa,FSCHeRa,0.7,FSCHeRa,dear,50,64MB,49.7287,53788,12984
FSCHeRa,0.7,FSCHeRa,FSCHeRa,0.7,FSCHeRa,dearcap,50,64MB,47.2656,47404,19404
FSCHeRa,0.7,FSCHeRa,FSCHeRa,0.7,FSCHeRa,dearcap,50,64MB,50.1862,51476,15308
FSCHeRa,0.7,FSCHeRa,FSCHeRa,0.7,FSCHeRa,dearcap,50,64MB,46.4335,52328,14452
FSCHeRa,0.7,FSCHeRa,FSCHeRa,0.7,FSCHeRa,dearcap,50,64MB,45.9463,52124,14660
FSCHeRa,0.7,FSCHeRa,FSCHeRa,0.7,FSCHeRa,dearcap,50,64MB,48.9523,54932,11844
FSCHeRa,0.7,FSCHeRa,FSCHeRa,0.7,FSCHeRa,dearcap,50,64MB,47.5066,53376,13408
FSCHeRa,0.7,FSCHeRa,FSCHeRa,0.7,FSCHeRa,dearcap,50,64MB,47.7174,54368,12400
FSCHeRa,0.7,FSCHeRa,FSCHeRa,0.7,FSCHeRa,dearcap,50,64MB,43.6696,52736,14044
FSCHeRa,0.7,FSCHeRa,FSCHeRa,0.7,FSCHeRa,dearcap,50,64MB,42.347,56428,10344
FSCHeRa,0.7,FSCHeRa,FSCHeRa,0.7,FSCHeRa,dearcap,50,64MB,51.7651,53860,12920
FSCHeRa,0.7,FSCHeRa,FSCHeRa,0.7,FSCHeRa,dearcap,50,64MB,49.3378,54148,12632
FSCHeRa,0.7,FSCHeRa,FSCHeRa,0.7,FSCHeRa,dearcap,50,64MB,47.7868,53544,13240
FSCHeRa,0.7,FSCHeRa,FSCHeRa,0.7,FSCHeRa,dearcap,50,64MB,46.6755,53584,13184
FSCHeRa,0.7,FSCHeRa,FSCHeRa,0.7,FSCHeRa,dearcap,50,64MB,52.2586,53556,13224
FSCHeRa,0.7,FSCHeRa,FSCHeRa,0.7,FSCHeRa,dearcap,50,64MB,46.5228,49016,17768
FSCHeRa,0.7,FSCHeRa,FSCHeRa,0.7,FSCHeRa,dearcap,50,64MB,48.6731,51836,14940
FSCHeRa,0.7,FSCHeRa,FSCHeRa,0.7,FSCHeRa,dearcap,50,64MB,48.1707,53576,13200
FSCHeRa,0.7,FSCHeRa,FSCHeRa,0.7,FSCHeRa,dearcap,50,64MB,42.0952,49268,17512
FSCHeRa,0.7,FSCHeRa,FSCHeRa,0.7,FSCHeRa,dearcap,50,64MB,45.1902,51552,15228
FSCHeRa,0.7,FSCHeRa,FSCHeRa,0.7,FSCHeRa,dearcap,50,64MB,46.047,52736,14048
FSCHeRa,0.7,FSCHeRa,FSCHeRa,0.7,FSCHeRa,dearcap,50,64MB,41.5604,50820,15960
FSCHeRa,0.7,FSCHeRa,FSCHeRa,0.7,FSCHeRa,dearcap,50,64MB,43.556,49852,16960
FSCHeRa,0.7,FSCHeRa,FSCHeRa,0.7,FSCHeRa,dearcap,50,64MB,44.365,53464,13316
FSCHeRa,0.7,FSCHeRa,FSCHeRa,0.7,FSCHeRa,dearcap,50,64MB,44.6791,52908,13872
FSCHeRa,0.7,FSCHeRa,FSCHeRa,0.7,FSCHeRa,dearcap,50,64MB,44.1227,54104,12664
FSCHeRa,0.7,FSCHeRa,FSCHeRa,0.7,FSCHeRa,dearcap,50,64MB,46.9435,52436,14328
FSCHeRa,0.7,FSCHeRa,FSCHeRa,0.7,FSCHeRa,dearcap,50,64MB,47.8022,53428,13356
FSCHeRa,0.7,FSCHeRa,FSCHeRa,0.7,FSCHeRa,dearcap,50,64MB,44.9648,48972,17816
FSCHeRa,0.7,FSCHeRa,FSCHeRa,0.7,FSCHeRa,dearcap,50,64MB,43.682,47012,19780
FSCHeRa,0.7,FSCHeRa,FSCHeRa,0.7,FSCHeRa,dearcap,50,64MB,50.4298,54812,11956
FSCHeRa,0.7,FSCHeRa,FSCHeRa,0.7,FSCHeRa,dearcap,50,64MB,49.4253,53880,12900
FSCHeRa,0.7,FSCHeRa,FSCHeRa,0.7,FSCHeRa,dearcap,50,64MB,48.0721,52944,13840
FSCHeRa,0.7,FSCHeRa,FSCHeRa,0.7,FSCHeRa,dearcap,50,64MB,50.7777,54472,12296
FSCHeRa,0.7,FSCHeRa,FSCHeRa,0.7,FSCHeRa,dearcap,50,64MB,47.0785,54028,12748
FSCHeRa,0.7,FSCHeRa,FSCHeRa,0.7,FSCHeRa,dearcap,50,64MB,49.9176,54212,12572
FSCHeRa,0.7,FSCHeRa,FSCHeRa,0.7,FSCHeRa,dearcap,50,64MB,46.9782,54104,12676
FSCHeRa,0.7,FSCHeRa,FSCHeRa,0.7,FSCHeRa,dearcap,50,64MB,48.3412,54772,12008
FSCHeRa,0.7,FSCHeRa,FSCHeRa,0.7,FSCHeRa,dearcap,50,64MB,47.471,54472,12316
FSCHeRa,0.7,FSCHeRa,FSCHeRa,0.7,FSCHeRa,dearcap,50,64MB,46.6555,52232,14548
FSCHeRa,0.7,FSCHeRa,FSCHeRa,0.7,FSCHeRa,dearcap,50,64MB,40.9373,51820,14952
FSCHeRa,0.7,FSCHeRa,FSCHeRa,0.7,FSCHeRa,dearcap,50,64MB,48.5416,54432,12352
FSCHeRa,0.7,FSCHeRa,FSCHeRa,0.7,FSCHeRa,dearcap,50,64MB,45.5307,50444,16340
FSCHeRa,0.7,FSCHeRa,FSCHeRa,0.7,FSCHeRa,dearcap,50,64MB,45.5307,0,0
FSCHeRa,0.7,FSCHeRa,FSCHeRa,0.7,FSCHeRa,dearcap,50,64MB,45.9851,51912,14868
FSCHeRa,0.7,FSCHeRa,FSCHeRa,0.7,FSCHeRa,dearcap,50,64MB,46.5498,53784,13004
FSCHeRa,0.7,FSCHeRa,FSCHeRa,0.7,FSCHeRa,dearcap,50,64MB,49.0109,54588,12196
FSCHeRa,0.7,FSCHeRa,FSCHeRa,0.7,FSCHeRa,dearcap,50,64MB,47.546,53732,13052
FSCHeRa,0.7,FSCHeRa,FSCHeRa,0.7,FSCHeRa,dearcap,50,64MB,50.3297,53464,13324
FSCHeRa,0.7,FSCHeRa,FSCHeRa,0.7,FSCHeRa,dearcap,50,64MB,47.1956,52924,13856
FSCHeRa,0.7,FSCHeRa,FSCHeRa,0.7,FSCHeRa,dearcap,50,64MB,51.2731,53156,13628
FSCHeRa,0.7,FSCHeRa,FSCHeRa,0.7,FSCHeRa,dearmac2,50,64MB,47.0051,53852,12916
FSCHeRa,0.7,FSCHeRa,FSCHeRa,0.7,FSCHeRa,dearmac2,50,64MB,49.4162,53072,13696
FSCHeRa,0.7,FSCHeRa,FSCHeRa,0.7,FSCHeRa,dearmac2,50,64MB,48.1013,53732,13048
FSCHeRa,0.7,FSCHeRa,FSCHeRa,0.7,FSCHeRa,dearmac2,50,64MB,47.4344,53356,13420
FSCHeRa,0.7,FSCHeRa,FSCHeRa,0.7,FSCHeRa,dearmac2,50,64MB,43.1808,51848,14912
FSCHeRa,0.7,FSCHeRa,FSCHeRa,0.7,FSCHeRa,dearmac2,50,64MB,47.9159,54620,12160
FSCHeRa,0.7,FSCHeRa,FSCHeRa,0.7,FSCHeRa,dearmac2,50,64MB,49.4604,54796,11972
FSCHeRa,0.7,FSCHeRa,FSCHeRa,0.7,FSCHeRa,dearmac2,50,64MB,46.1977,54524,12248
FSCHeRa,0.7,FSCHeRa,FSCHeRa,0.7,FSCHeRa,dearmac2,50,64MB,42.9494,52152,14624
FSCHeRa,0.7,FSCHeRa,FSCHeRa,0.7,FSCHeRa,dearmac2,50,64MB,41.6789,54436,12336
FSCHeRa,0.7,FSCHeRa,FSCHeRa,0.7,FSCHeRa,dearmac2,50,64MB,47.5019,53952,12828
FSCHeRa,0.7,FSCHeRa,FSCHeRa,0.7,FSCHeRa,dearmac2,50,64MB,45.8179,54780,11992
FSCHeRa,0.7,FSCHeRa,FSCHeRa,0.7,FSCHeRa,dearmac2,50,64MB,47.268,52960,13824
FSCHeRa,0.7,FSCHeRa,FSCHeRa,0.7,FSCHeRa,dearmac2,50,64MB,47.6431,51788,14980
FSCHeRa,0.7,FSCHeRa,FSCHeRa,0.7,FSCHeRa,dearmac2,50,64MB,48.8531,53560,13208
FSCHeRa,0.7,FSCHeRa,FSCHeRa,0.7,FSCHeRa,dearmac2,50,64MB,44.4582,54004,12772
FSCHeRa,0.7,FSCHeRa,FSCHeRa,0.7,FSCHeRa,dearmac2,50,64MB,48.6118,51756,15012
FSCHeRa,0.7,FSCHeRa,FSCHeRa,0.7,FSCHeRa,dearmac2,50,64MB,48.7222,53844,12936
FSCHeRa,0.7,FSCHeRa,FSCHeRa,0.7,FSCHeRa,dearmac2,50,64MB,46.7007,53020,13768
FSCHeRa,0.7,FSCHeRa,FSCHeRa,0.7,FSCHeRa,dearmac2,50,64MB,49.7234,53672,13108
FSCHeRa,0.7,FSCHeRa,FSCHeRa,0.7,FSCHeRa,dearmac2,50,64MB,43.3169,48124,18644
FSCHeRa,0.7,FSCHeRa,FSCHeRa,0.7,FSCHeRa,dearmac2,50,64MB,47.8408,53692,13092
FSCHeRa,0.7,FSCHeRa,FSCHeRa,0.7,FSCHeRa,dearmac2,50,64MB,46.9329,54992,11788
FSCHeRa,0.7,FSCHeRa,FSCHeRa,0.7,FSCHeRa,dearmac2,50,64MB,47.054,53664,13132
FSCHeRa,0.7,FSCHeRa,FSCHeRa,0.7,FSCHeRa,dearmac2,50,64MB,45.7401,52288,14484
FSCHeRa,0.7,FSCHeRa,FSCHeRa,0.7,FSCHeRa,dearmac2,50,64MB,47.2307,53448,13320
FSCHeRa,0.7,FSCHeRa,FSCHeRa,0.7,FSCHeRa,dearmac2,50,64MB,49.5193,49800,16976
FSCHeRa,0.7,FSCHeRa,FSCHeRa,0.7,FSCHeRa,dearmac2,50,64MB,49.454,54068,12704
FSCHeRa,0.7,FSCHeRa,FSCHeRa,0.7,FSCHeRa,dearmac2,50,64MB,47.5736,53712,13072
FSCHeRa,0.7,FSCHeRa,FSCHeRa,0.7,FSCHeRa,dearmac2,50,64MB,47.2894,53200,13564
FSCHeRa,0.7,FSCHeRa,FSCHeRa,0.7,FSCHeRa,dearmac2,50,64MB,47.6739,54332,12444
FSCHeRa,0.7,FSCHeRa,FSCHeRa,0.7,FSCHeRa,dearmac2,50,64MB,47.0972,54360,12416
FSCHeRa,0.7,FSCHeRa,FSCHeRa,0.7,FSCHeRa,dearmac2,50,64MB,40.4673,50816,15952
FSCHeRa,0.7,FSCHeRa,FSCHeRa,0.7,FSCHeRa,dearmac2,50,64MB,45.4866,51228,15548
FSCHeRa,0.7,FSCHeRa,FSCHeRa,0.7,FSCHeRa,dearmac2,50,64MB,46.0125,53308,13468
FSCHeRa,0.7,FSCHeRa,FSCHeRa,0.7,FSCHeRa,dearmac2,50,64MB,47.0684,49984,16796
FSCHeRa,0.7,FSCHeRa,FSCHeRa,0.7,FSCHeRa,dearmac2,50,64MB,48.4341,54284,12488
FSCHeRa,0.7,FSCHeRa,FSCHeRa,0.7,FSCHeRa,dearmac2,50,64MB,50.9113,54384,12400
FSCHeRa,0.7,FSCHeRa,FSCHeRa,0.7,FSCHeRa,dearmac2,50,64MB,48.1198,52060,14728
FSCHeRa,0.7,FSCHeRa,FSCHeRa,0.7,FSCHeRa,dearmac2,50,64MB,45.6373,53988,12780
FSCHeRa,0.7,FSCHeRa,FSCHeRa,0.7,FSCHeRa,dearmac2,50,64MB,52.6624,54384,12400
FSCHeRa,0.7,FSCHeRa,FSCHeRa,0.7,FSCHeRa,dearmac2,50,64MB,43.5836,52400,14368
FSCHeRa,0.7,FSCHeRa,FSCHeRa,0.7,FSCHeRa,dearmac2,50,64MB,48.1933,54212,12572
FSCHeRa,0.7,FSCHeRa,FSCHeRa,0.7,FSCHeRa,dearmac2,50,64MB,44.9998,49220,17556
FSCHeRa,0.7,FSCHeRa,FSCHeRa,0.7,FSCHeRa,dearmac2,50,64MB,46.9729,52132,14644
FSCHeRa,0.7,FSCHeRa,FSCHeRa,0.7,FSCHeRa,dearmac2,50,64MB,45.264,55116,11632
FSCHeRa,0.7,FSCHeRa,FSCHeRa,0.7,FSCHeRa,dearmac2,50,64MB,48.3042,54040,12728
FSCHeRa,0.7,FSCHeRa,FSCHeRa,0.7,FSCHeRa,dearmac2,50,64MB,48.672,52788,13992
FSCHeRa,0.7,FSCHeRa,FSCHeRa,0.7,FSCHeRa,dearmac2,50,64MB,47.0968,54592,12176
FSCHeRa,0.7,FSCHeRa,FSCHeRa,0.7,FSCHeRa,dearmac2,50,64MB,42.583,52600,14176
FSCHeRa,0.7,FSCHeRa,FSCHeRa,0.7,FSCHeRa,dearmac3,50,64MB,48.3338,52708.0,14040.0
FSCHeRa,0.7,FSCHeRa,FSCHeRa,0.7,FSCHeRa,dearmac3,50,64MB,41.2710,54680.0,12104.0
FSCHeRa,0.7,FSCHeRa,FSCHeRa,0.7,FSCHeRa,dearmac3,50,64MB,39.4535,51460.0,15320.0
FSCHeRa,0.7,FSCHeRa,FSCHeRa,0.7,FSCHeRa,dearmac3,50,64MB,46.3396,53724.0,13060.0
FSCHeRa,0.7,FSCHeRa,FSCHeRa,0.7,FSCHeRa,dearmac3,50,64MB,46.7186,51204.0,15568.0
FSCHeRa,0.7,FSCHeRa,FSCHeRa,0.7,FSCHeRa,dearmac3,50,64MB,43.9211,51320.0,15464.0
FSCHeRa,0.7,FSCHeRa,FSCHeRa,0.7,FSCHeRa,dearmac3,50,64MB,46.7694,53152.0,13616.0
FSCHeRa,0.7,FSCHeRa,FSCHeRa,0.7,FSCHeRa,dearmac3,50,64MB,42.9097,55472.0,11288.0
FSCHeRa,0.7,FSCHeRa,FSCHeRa,0.7,FSCHeRa,dearmac3,50,64MB,50.0682,53048.0,13736.0
FSCHeRa,0.7,FSCHeRa,FSCHeRa,0.7,FSCHeRa,dearmac3,50,64MB,47.8301,54844.0,11932.0
FSCHeRa,0.7,FSCHeRa,FSCHeRa,0.7,FSCHeRa,dearmac3,50,64MB,47.0209,52400.0,14364.0
FSCHeRa,0.7,FSCHeRa,FSCHeRa,0.7,FSCHeRa,dearmac3,50,64MB,50.3448,54660.0,12104.0
FSCHeRa,0.7,FSCHeRa,FSCHeRa,0.7,FSCHeRa,dearmac3,50,64MB,46.8437,52088.0,14700.0
FSCHeRa,0.7,FSCHeRa,FSCHeRa,0.7,FSCHeRa,dearmac3,50,64MB,43.0627,49304.0,17464.0
FSCHeRa,0.7,FSCHeRa,FSCHeRa,0.7,FSCHeRa,dearmac3,50,64MB,46.7141,53772.0,13000.0
FSCHeRa,0.7,FSCHeRa,FSCHeRa,0.7,FSCHeRa,dearmac3,50,64MB,49.0116,53268.0,13516.0
FSCHeRa,0.7,FSCHeRa,FSCHeRa,0.7,FSCHeRa,dearmac3,50,64MB,49.5920,54504.0,12268.0
FSCHeRa,0.7,FSCHeRa,FSCHeRa,0.7,FSCHeRa,dearmac3,50,64MB,45.2807,53572.0,13216.0
FSCHeRa,0.7,FSCHeRa,FSCHeRa,0.7,FSCHeRa,dearmac3,50,64MB,46.7983,53472.0,13304.0
FSCHeRa,0.7,FSCHeRa,FSCHeRa,0.7,FSCHeRa,dearmac3,50,64MB,46.9607,53800.0,12976.0
FSCHeRa,0.7,FSCHeRa,FSCHeRa,0.7,FSCHeRa,dearmac3,50,64MB,47.3117,52212.0,14560.0
FSCHeRa,0.7,FSCHeRa,FSCHeRa,0.7,FSCHeRa,dearmac3,50,64MB,44.2312,52144.0,14644.0
FSCHeRa,0.7,FSCHeRa,FSCHeRa,0.7,FSCHeRa,dearmac3,50,64MB,41.1057,47176.0,19600.0
FSCHeRa,0.7,FSCHeRa,FSCHeRa,0.7,FSCHeRa,dearmac3,50,64MB,50.5629,54052.0,12740.0
FSCHeRa,0.7,FSCHeRa,FSCHeRa,0.7,FSCHeRa,dearmac3,50,64MB,46.4342,53144.0,13636.0
FSCHeRa,0.7,FSCHeRa,FSCHeRa,0.7,FSCHeRa,dearmac3,50,64MB,45.1381,54708.0,12064.0
FSCHeRa,0.7,FSCHeRa,FSCHeRa,0.7,FSCHeRa,dearmac3,50,64MB,47.1173,51388.0,15388.0
FSCHeRa,0.7,FSCHeRa,FSCHeRa,0.7,FSCHeRa,dearmac3,50,64MB,52.1793,53940.0,12868.0
FSCHeRa,0.7,FSCHeRa,FSCHeRa,0.7,FSCHeRa,dearmac3,50,64MB,46.6806,53356.0,13424.0
FSCHeRa,0.7,FSCHeRa,FSCHeRa,0.7,FSCHeRa,dearmac3,50,64MB,48.6555,54792.0,11984.0
FSCHeRa,0.7,FSCHeRa,FSCHeRa,0.7,FSCHeRa,dearmac3,50,64MB,49.1671,54268.0,12500.0
FSCHeRa,0.7,FSCHeRa,FSCHeRa,0.7,FSCHeRa,dearmac3,50,64MB,48.6144,54048.0,12732.0
FSCHeRa,0.7,FSCHeRa,FSCHeRa,0.7,FSCHeRa,dearmac3,50,64MB,47.7776,53460.0,13320.0
FSCHeRa,0.7,FSCHeRa,FSCHeRa,0.7,FSCHeRa,dearmac3,50,64MB,50.1463,53024.0,13756.0
FSCHeRa,0.7,FSCHeRa,FSCHeRa,0.7,FSCHeRa,dearmac3,50,64MB,46.7213,54432.0,12348.0
FSCHeRa,0.7,FSCHeRa,FSCHeRa,0.7,FSCHeRa,dearmac3,50,64MB,47.2548,53724.0,13052.0
FSCHeRa,0.7,FSCHeRa,FSCHeRa,0.7,FSCHeRa,dearmac3,50,64MB,51.2310,54620.0,12152.0
FSCHeRa,0.7,FSCHeRa,FSCHeRa,0.7,FSCHeRa,dearmac3,50,64MB,45.6604,54392.0,12380.0
FSCHeRa,0.7,FSCHeRa,FSCHeRa,0.7,FSCHeRa,dearmac3,50,64MB,47.8688,53892.0,12880.0
FSCHeRa,0.7,FSCHeRa,FSCHeRa,0.7,FSCHeRa,dearmac3,50,64MB,47.4541,54300.0,12480.0
FSCHeRa,0.7,FSCHeRa,FSCHeRa,0.7,FSCHeRa,dearmac3,50,64MB,46.8760,54280.0,12484.0
FSCHeRa,0.7,FSCHeRa,FSCHeRa,0.7,FSCHeRa,dearmac3,50,64MB,45.3786,51272.0,15492.0
FSCHeRa,0.7,FSCHeRa,FSCHeRa,0.7,FSCHeRa,dearmac3,50,64MB,45.7302,55356.0,11408.0
FSCHeRa,0.7,FSCHeRa,FSCHeRa,0.7,FSCHeRa,dearmac3,50,64MB,47.8162,49524.0,17256.0
FSCHeRa,0.7,FSCHeRa,FSCHeRa,0.7,FSCHeRa,dearmac3,50,64MB,49.0277,53916.0,12836.0
FSCHeRa,0.7,FSCHeRa,FSCHeRa,0.7,FSCHeRa,dearmac3,50,64MB,46.4145,53144.0,13636.0
FSCHeRa,0.7,FSCHeRa,FSCHeRa,0.7,FSCHeRa,dearmac3,50,64MB,49.2342,54468.0,12316.0
FSCHeRa,0.7,FSCHeRa,FSCHeRa,0.7,FSCHeRa,dearmac3,50,64MB,47.6157,54876.0,11904.0
FSCHeRa,0.7,FSCHeRa,FSCHeRa,0.7,FSCHeRa,dearmac3,50,64MB,49.7006,51356.0,15428.0
FSCHeRa,0.7,FSCHeRa,FSCHeRa,0.7,FSCHeRa,dearmac3,50,64MB,49.4070,54100.0,12672.0
FSCHeRa,0.7,FSCHeRa,FSCHeRa,0.7,FSCHeRa,round_robin,50,64MB,109.958,39528.0,27292.0
FSCHeRa,0.7,FSCHeRa,FSCHeRa,0.7,FSCHeRa,round_robin,50,64MB,113.650,39732.0,27088.0
FSCHeRa,0.7,FSCHeRa,FSCHeRa,0.7,FSCHeRa,round_robin,50,64MB,118.897,40048.0,26768.0
FSCHeRa,0.7,FSCHeRa,FSCHeRa,0.7,FSCHeRa,round_robin,50,64MB,112.115,39128.0,27680.0
FSCHeRa,0.7,FSCHeRa,FSCHeRa,0.7,FSCHeRa,round_robin,50,64MB,114.911,38348.0,28472.0
FSCHeRa,0.7,FSCHeRa,FSCHeRa,0.7,FSCHeRa,round_robin,50,64MB,103.264,34844.0,31968.0
FSCHeRa,0.7,FSCHeRa,FSCHeRa,0.7,FSCHeRa,round_robin,50,64MB,115.631,38996.0,27804.0
FSCHeRa,0.7,FSCHeRa,FSCHeRa,0.7,FSCHeRa,round_robin,50,64MB,116.263,39160.0,27668.0
FSCHeRa,0.7,FSCHeRa,FSCHeRa,0.7,FSCHeRa,round_robin,50,64MB,114.760,39300.0,27520.0
FSCHeRa,0.7,FSCHeRa,FSCHeRa,0.7,FSCHeRa,round_robin,50,64MB,125.967,40044.0,26768.0
FSCHeRa,0.7,FSCHeRa,FSCHeRa,0.7,FSCHeRa,round_robin,50,64MB,100.373,37776.0,29036.0
FSCHeRa,0.7,FSCHeRa,FSCHeRa,0.7,FSCHeRa,round_robin,50,64MB,101.953,37044.0,29772.0
FSCHeRa,0.7,FSCHeRa,FSCHeRa,0.7,FSCHeRa,round_robin,50,64MB,106.675,38408.0,28388.0
FSCHeRa,0.7,FSCHeRa,FSCHeRa,0.7,FSCHeRa,round_robin,50,64MB,117.841,38508.0,28316.0
FSCHeRa,0.7,FSCHeRa,FSCHeRa,0.7,FSCHeRa,round_robin,50,64MB,110.339,41000.0,25820.0
FSCHeRa,0.7,FSCHeRa,FSCHeRa,0.7,FSCHeRa,round_robin,50,64MB,109.088,37488.0,29332.0
FSCHeRa,0.7,FSCHeRa,FSCHeRa,0.7,FSCHeRa,round_robin,50,64MB,117.794,38796.0,28032.0
FSCHeRa,0.7,FSCHeRa,FSCHeRa,0.7,FSCHeRa,round_robin,50,64MB,115.799,38988.0,27836.0
FSCHeRa,0.7,FSCHeRa,FSCHeRa,0.7,FSCHeRa,round_robin,50,64MB,110.830,37668.0,29144.0
