FBCHeRa,0.1,FBCHeRa,FBCHeRa,0.1,FBCHeRa,round_robin,10,64MB,46.9967,,38292,28468
FBCHeRa,0.1,FBCHeRa,FBCHeRa,0.1,FBCHeRa,round_robin,10,64MB,43.1312,,38396,28344
FBCHeRa,0.1,FBCHeRa,FBCHeRa,0.1,FBCHeRa,round_robin,10,64MB,39.4478,37.96118,42168,24576
FBCHeRa,0.1,FBCHeRa,FBCHeRa,0.1,FBCHeRa,ecf,10,64MB,31.2836,,39048,27732
FBCHeRa,0.1,FBCHeRa,FBCHeRa,0.1,FBCHeRa,ecf,10,64MB,29.8554,,38712,28064
FBCHeRa,0.1,FBCHeRa,FBCHeRa,0.1,FBCHeRa,ecf,10,64MB,18.2448,,36496,30296
FBCHeRa,0.1,FBCHeRa,FBCHeRa,0.1,FBCHeRa,ecf,10,64MB,30.6919,,40368,26400
FBCHeRa,0.1,FBCHeRa,FBCHeRa,0.1,FBCHeRa,ecf,10,64MB,32.9956,,40540,26240
FBCHeRa,0.1,FBCHeRa,FBCHeRa,0.1,FBCHeRa,ecf,10,64MB,21.7578,,29872,36908
FBCHeRa,0.1,FBCHeRa,FBCHeRa,0.1,FBCHeRa,ecf,10,64MB,17.6958,,33896,32932
FBCHeRa,0.1,FBCHeRa,FBCHeRa,0.1,FBCHeRa,ecf,10,64MB,17.4275,,36880,29896
FBCHeRa,0.1,FBCHeRa,FBCHeRa,0.1,FBCHeRa,ecf,10,64MB,21.1901,,35884,30896
FBCHeRa,0.1,FBCHeRa,FBCHeRa,0.1,FBCHeRa,ecf,10,64MB,20.7593,24.19018,37284,29488
FBCHeRa,0.1,FBCHeRa,FBCHeRa,0.1,FBCHeRa,blest,10,64MB,26.7872,,36316,30460
FBCHeRa,0.1,FBCHeRa,FBCHeRa,0.1,FBCHeRa,blest,10,64MB,20.5444,,33712,33060
FBCHeRa,0.1,FBCHeRa,FBCHeRa,0.1,FBCHeRa,blest,10,64MB,28.3424,,39352,27424
FBCHeRa,0.1,FBCHeRa,FBCHeRa,0.1,FBCHeRa,blest,10,64MB,16.1428,,27424,39400
FBCHeRa,0.1,FBCHeRa,FBCHeRa,0.1,FBCHeRa,blest,10,64MB,34.5091,,38620,28160
FBCHeRa,0.1,FBCHeRa,FBCHeRa,0.1,FBCHeRa,blest,10,64MB,19.9173,,30972,35816
FBCHeRa,0.1,FBCHeRa,FBCHeRa,0.1,FBCHeRa,blest,10,64MB,23.4321,,48836,17964
FBCHeRa,0.1,FBCHeRa,FBCHeRa,0.1,FBCHeRa,blest,10,64MB,22.6775,,38596,28184
FBCHeRa,0.1,FBCHeRa,FBCHeRa,0.1,FBCHeRa,blest,10,64MB,41.2891,,41136,25652
FBCHeRa,0.1,FBCHeRa,FBCHeRa,0.1,FBCHeRa,blest,10,64MB,32.4694,26.61113,39824,26956
FBCHeRa,0.1,FBCHeRa,FBCHeRa,0.1,FBCHeRa,dear,10,64MB,13.3676,,39976,26860
FBCHeRa,0.1,FBCHeRa,FBCHeRa,0.1,FBCHeRa,dear,10,64MB,13.3922,,33232,33608
FBCHeRa,0.1,FBCHeRa,FBCHeRa,0.1,FBCHeRa,dear,10,64MB,15.4761,,43492,23268
FBCHeRa,0.1,FBCHeRa,FBCHeRa,0.1,FBCHeRa,dear,10,64MB,14.2396,,46120,20644
FBCHeRa,0.1,FBCHeRa,FBCHeRa,0.1,FBCHeRa,dear,10,64MB,13.0965,,44228,22532
FBCHeRa,0.1,FBCHeRa,FBCHeRa,0.1,FBCHeRa,dear,10,64MB,12.6629,,39200,27572
FBCHeRa,0.1,FBCHeRa,FBCHeRa,0.1,FBCHeRa,dear,10,64MB,18.2541,,52536,14216
FBCHeRa,0.1,FBCHeRa,FBCHeRa,0.1,FBCHeRa,dear,10,64MB,13.2183,,43484,23276
FBCHeRa,0.1,FBCHeRa,FBCHeRa,0.1,FBCHeRa,dear,10,64MB,15.0074,,39460,27300
FBCHeRa,0.1,FBCHeRa,FBCHeRa,0.1,FBCHeRa,dear,10,64MB,19.5882,14.83029,53108,13636
FBCHeRa,0.1,FBCHeRa,FBCHeRa,0.1,FBCHeRa,kumar,10,64MB,17.2379,,51832,14928
FBCHeRa,0.1,FBCHeRa,FBCHeRa,0.1,FBCHeRa,kumar,10,64MB,18.7949,,54088,12668
FBCHeRa,0.1,FBCHeRa,FBCHeRa,0.1,FBCHeRa,kumar,10,64MB,19.1556,,52988,13776
FBCHeRa,0.1,FBCHeRa,FBCHeRa,0.1,FBCHeRa,kumar,10,64MB,13.2074,,47168,19636
FBCHeRa,0.1,FBCHeRa,FBCHeRa,0.1,FBCHeRa,kumar,10,64MB,15.012,,42392,24388
FBCHeRa,0.1,FBCHeRa,FBCHeRa,0.1,FBCHeRa,kumar,10,64MB,16.4419,,53448,13308
FBCHeRa,0.1,FBCHeRa,FBCHeRa,0.1,FBCHeRa,kumar,10,64MB,16.9058,,54912,11888
FBCHeRa,0.1,FBCHeRa,FBCHeRa,0.1,FBCHeRa,kumar,10,64MB,15.9689,,51496,15280
FBCHeRa,0.1,FBCHeRa,FBCHeRa,0.1,FBCHeRa,kumar,10,64MB,12.4492,,40428,26376
FBCHeRa,0.1,FBCHeRa,FBCHeRa,0.1,FBCHeRa,kumar,10,64MB,12.7264,15.79,29804,36976
FBCHeRa,0.1,FBCHeRa,FBCHeRa,0.1,FBCHeRa,dearmac2,10,64MB,20.0619,,53448,13300
FBCHeRa,0.1,FBCHeRa,FBCHeRa,0.1,FBCHeRa,dearmac2,10,64MB,11.8421,,33800,32976
FBCHeRa,0.1,FBCHeRa,FBCHeRa,0.1,FBCHeRa,dearmac2,10,64MB,14.0863,,41688,25084
FBCHeRa,0.1,FBCHeRa,FBCHeRa,0.1,FBCHeRa,dearmac2,10,64MB,12.1941,,43592,23224
FBCHeRa,0.1,FBCHeRa,FBCHeRa,0.1,FBCHeRa,dearmac2,10,64MB,15.8074,,53516,13392
FBCHeRa,0.1,FBCHeRa,FBCHeRa,0.1,FBCHeRa,dearmac2,10,64MB,16.2253,,53624,13128
FBCHeRa,0.1,FBCHeRa,FBCHeRa,0.1,FBCHeRa,dearmac2,10,64MB,18.3402,,54540,12220
FBCHeRa,0.1,FBCHeRa,FBCHeRa,0.1,FBCHeRa,dearmac2,10,64MB,14.4885,,44588,22184
FBCHeRa,0.1,FBCHeRa,FBCHeRa,0.1,FBCHeRa,dearmac2,10,64MB,14.2322,,53784,12980
FBCHeRa,0.1,FBCHeRa,FBCHeRa,0.1,FBCHeRa,dearmac2,10,64MB,15.4611,15.27391,34132,32636
FBCHeRa,0.1,FBCHeRa,FBCHeRa,0.1,FBCHeRa,dearcap,10,64MB,16.7073,,54560,12208
FBCHeRa,0.1,FBCHeRa,FBCHeRa,0.1,FBCHeRa,dearcap,10,64MB,14.693,,45100,21728
FBCHeRa,0.1,FBCHeRa,FBCHeRa,0.1,FBCHeRa,dearcap,10,64MB,12.3519,,43812,23020
FBCHeRa,0.1,FBCHeRa,FBCHeRa,0.1,FBCHeRa,dearcap,10,64MB,15.3312,,53884,12884
FBCHeRa,0.1,FBCHeRa,FBCHeRa,0.1,FBCHeRa,dearcap,10,64MB,17.1152,,51176,15584
FBCHeRa,0.1,FBCHeRa,FBCHeRa,0.1,FBCHeRa,dearcap,10,64MB,13.417,,44192,22572
FBCHeRa,0.1,FBCHeRa,FBCHeRa,0.1,FBCHeRa,dearcap,10,64MB,15.2801,,50476,16288
FBCHeRa,0.1,FBCHeRa,FBCHeRa,0.1,FBCHeRa,dearcap,10,64MB,12.7344,,42148,24672
FBCHeRa,0.1,FBCHeRa,FBCHeRa,0.1,FBCHeRa,dearcap,10,64MB,13.5741,,46364,20404
FBCHeRa,0.1,FBCHeRa,FBCHeRa,0.1,FBCHeRa,dearcap,10,64MB,16.3483,14.75525,54732,12028
FBCHeRa,0.1,FBCHeRa,FBCHeRa,0.1,FBCHeRa,dearmac3,10,64MB,16.0866,,48120,18644
FBCHeRa,0.1,FBCHeRa,FBCHeRa,0.1,FBCHeRa,dearmac3,10,64MB,18.0578,,51256,15500
FBCHeRa,0.1,FBCHeRa,FBCHeRa,0.1,FBCHeRa,dearmac3,10,64MB,17.053,,51892,14852
FBCHeRa,0.1,FBCHeRa,FBCHeRa,0.1,FBCHeRa,dearmac3,10,64MB,12.3308,,38032,28892
FBCHeRa,0.1,FBCHeRa,FBCHeRa,0.1,FBCHeRa,dearmac3,10,64MB,14.4825,,53068,13672
FBCHeRa,0.1,FBCHeRa,FBCHeRa,0.1,FBCHeRa,dearmac3,10,64MB,15.8115,,49572,17180
FBCHeRa,0.1,FBCHeRa,FBCHeRa,0.1,FBCHeRa,dearmac3,10,64MB,12.2324,,30380,36564
FBCHeRa,0.1,FBCHeRa,FBCHeRa,0.1,FBCHeRa,dearmac3,10,64MB,13.8984,,44016,22760
FBCHeRa,0.1,FBCHeRa,FBCHeRa,0.1,FBCHeRa,dearmac3,10,64MB,13.2486,,45304,21472
FBCHeRa,0.1,FBCHeRa,FBCHeRa,0.1,FBCHeRa,dearmac3,10,64MB,16.9109,15.01125,48448,18320
FBCHeRa,0.3,FBCHeRa,FBCHeRa,0.3,FBCHeRa,low_latency,10,64MB,51.8621,,35700,31100
FBCHeRa,0.3,FBCHeRa,FBCHeRa,0.3,FBCHeRa,low_latency,10,64MB,57.9112,,35004,31804
FBCHeRa,0.3,FBCHeRa,FBCHeRa,0.3,FBCHeRa,low_latency,10,64MB,58.8049,,40080,26724
FBCHeRa,0.3,FBCHeRa,FBCHeRa,0.3,FBCHeRa,low_latency,10,64MB,63.4222,,40400,26412
FBCHeRa,0.3,FBCHeRa,FBCHeRa,0.3,FBCHeRa,low_latency,10,64MB,64.8251,,41268,25548
FBCHeRa,0.3,FBCHeRa,FBCHeRa,0.3,FBCHeRa,low_latency,10,64MB,48.1477,,35196,31604
FBCHeRa,0.3,FBCHeRa,FBCHeRa,0.3,FBCHeRa,low_latency,10,64MB,65.271,,40644,26168
FBCHeRa,0.3,FBCHeRa,FBCHeRa,0.3,FBCHeRa,low_latency,10,64MB,48.0992,,35596,31204
FBCHeRa,0.3,FBCHeRa,FBCHeRa,0.3,FBCHeRa,low_latency,10,64MB,59.5209,,40324,26484
FBCHeRa,0.3,FBCHeRa,FBCHeRa,0.3,FBCHeRa,low_latency,10,64MB,44.4898,56.23541,35868,30928
FBCHeRa,0.3,FBCHeRa,FBCHeRa,0.3,FBCHeRa,round_robin,10,64MB,74.5761,,38156,28636
FBCHeRa,0.3,FBCHeRa,FBCHeRa,0.3,FBCHeRa,round_robin,10,64MB,73.6863,,39272,27496
FBCHeRa,0.3,FBCHeRa,FBCHeRa,0.3,FBCHeRa,round_robin,10,64MB,66.8931,,39544,27240
FBCHeRa,0.3,FBCHeRa,FBCHeRa,0.3,FBCHeRa,round_robin,10,64MB,68.1264,,37860,28920
FBCHeRa,0.3,FBCHeRa,FBCHeRa,0.3,FBCHeRa,round_robin,10,64MB,75.5542,,37520,29264
FBCHeRa,0.3,FBCHeRa,FBCHeRa,0.3,FBCHeRa,round_robin,10,64MB,73.9361,,37500,29272
FBCHeRa,0.3,FBCHeRa,FBCHeRa,0.3,FBCHeRa,round_robin,10,64MB,78.3263,,38288,28484
FBCHeRa,0.3,FBCHeRa,FBCHeRa,0.3,FBCHeRa,round_robin,10,64MB,68.4422,,38820,27960
FBCHeRa,0.3,FBCHeRa,FBCHeRa,0.3,FBCHeRa,round_robin,10,64MB,58.6132,,33448,33304
FBCHeRa,0.3,FBCHeRa,FBCHeRa,0.3,FBCHeRa,round_robin,10,64MB,69.0002,70.71541,37800,28976
FBCHeRa,0.3,FBCHeRa,FBCHeRa,0.3,FBCHeRa,ecf,10,64MB,47.2954,,35260,31536
FBCHeRa,0.3,FBCHeRa,FBCHeRa,0.3,FBCHeRa,ecf,10,64MB,64.3755,,40372,26444
FBCHeRa,0.3,FBCHeRa,FBCHeRa,0.3,FBCHeRa,ecf,10,64MB,66.3271,,38440,28372
FBCHeRa,0.3,FBCHeRa,FBCHeRa,0.3,FBCHeRa,ecf,10,64MB,53.4269,,33320,33480
FBCHeRa,0.3,FBCHeRa,FBCHeRa,0.3,FBCHeRa,ecf,10,64MB,68.0895,,41252,25560
FBCHeRa,0.3,FBCHeRa,FBCHeRa,0.3,FBCHeRa,ecf,10,64MB,50.4768,,42156,24640
FBCHeRa,0.3,FBCHeRa,FBCHeRa,0.3,FBCHeRa,ecf,10,64MB,56.4135,,43536,23264
FBCHeRa,0.3,FBCHeRa,FBCHeRa,0.3,FBCHeRa,ecf,10,64MB,50.3866,,40972,25836
FBCHeRa,0.3,FBCHeRa,FBCHeRa,0.3,FBCHeRa,ecf,10,64MB,64.2058,,39672,27140
FBCHeRa,0.3,FBCHeRa,FBCHeRa,0.3,FBCHeRa,ecf,10,64MB,57.7229,57.872,35008,31800
FBCHeRa,0.3,FBCHeRa,FBCHeRa,0.3,FBCHeRa,blest,10,64MB,58.289,,40244,26560
FBCHeRa,0.3,FBCHeRa,FBCHeRa,0.3,FBCHeRa,blest,10,64MB,54.7604,,42336,24468
FBCHeRa,0.3,FBCHeRa,FBCHeRa,0.3,FBCHeRa,blest,10,64MB,54.7193,,41292,25512
FBCHeRa,0.3,FBCHeRa,FBCHeRa,0.3,FBCHeRa,blest,10,64MB,55.0624,,40628,26176
FBCHeRa,0.3,FBCHeRa,FBCHeRa,0.3,FBCHeRa,blest,10,64MB,63.6943,,39744,27068
FBCHeRa,0.3,FBCHeRa,FBCHeRa,0.3,FBCHeRa,blest,10,64MB,53.0596,,38740,28064
FBCHeRa,0.3,FBCHeRa,FBCHeRa,0.3,FBCHeRa,blest,10,64MB,64.1436,,39400,27412
FBCHeRa,0.3,FBCHeRa,FBCHeRa,0.3,FBCHeRa,blest,10,64MB,58.1569,,38276,28532
FBCHeRa,0.3,FBCHeRa,FBCHeRa,0.3,FBCHeRa,blest,10,64MB,66.3249,,40052,26764
FBCHeRa,0.3,FBCHeRa,FBCHeRa,0.3,FBCHeRa,blest,10,64MB,53.6315,58.18419,44888,21916
FBCHeRa,0.3,FBCHeRa,FBCHeRa,0.3,FBCHeRa,dear,10,64MB,32.3285,,53884,12876
FBCHeRa,0.3,FBCHeRa,FBCHeRa,0.3,FBCHeRa,dear,10,64MB,27.2733,,49876,16892
FBCHeRa,0.3,FBCHeRa,FBCHeRa,0.3,FBCHeRa,dear,10,64MB,30.3831,,52584,14172
FBCHeRa,0.3,FBCHeRa,FBCHeRa,0.3,FBCHeRa,dear,10,64MB,23.1025,,47632,19136
FBCHeRa,0.3,FBCHeRa,FBCHeRa,0.3,FBCHeRa,dear,10,64MB,29.4893,,52832,13944
FBCHeRa,0.3,FBCHeRa,FBCHeRa,0.3,FBCHeRa,dear,10,64MB,29.4795,,54400,12360
FBCHeRa,0.3,FBCHeRa,FBCHeRa,0.3,FBCHeRa,dear,10,64MB,26.6426,,51460,15304
FBCHeRa,0.3,FBCHeRa,FBCHeRa,0.3,FBCHeRa,dear,10,64MB,28.069,,46552,20220
FBCHeRa,0.3,FBCHeRa,FBCHeRa,0.3,FBCHeRa,dear,10,64MB,28.1705,,54584,12188
FBCHeRa,0.3,FBCHeRa,FBCHeRa,0.3,FBCHeRa,dear,10,64MB,29.5671,28.45054,52252,14508
FBCHeRa,0.3,FBCHeRa,FBCHeRa,0.3,FBCHeRa,kumar,10,64MB,31.2844,,53552,13220
FBCHeRa,0.3,FBCHeRa,FBCHeRa,0.3,FBCHeRa,kumar,10,64MB,27.3781,,51304,15472
FBCHeRa,0.3,FBCHeRa,FBCHeRa,0.3,FBCHeRa,kumar,10,64MB,31.296,,54480,12288
FBCHeRa,0.3,FBCHeRa,FBCHeRa,0.3,FBCHeRa,kumar,10,64MB,29.8968,,53340,13436
FBCHeRa,0.3,FBCHeRa,FBCHeRa,0.3,FBCHeRa,kumar,10,64MB,24.8131,,56108,10660
FBCHeRa,0.3,FBCHeRa,FBCHeRa,0.3,FBCHeRa,kumar,10,64MB,29.1759,,52412,14360
FBCHeRa,0.3,FBCHeRa,FBCHeRa,0.3,FBCHeRa,kumar,10,64MB,28.2256,,53464,13308
FBCHeRa,0.3,FBCHeRa,FBCHeRa,0.3,FBCHeRa,kumar,10,64MB,28.1587,,52660,14108
FBCHeRa,0.3,FBCHeRa,FBCHeRa,0.3,FBCHeRa,kumar,10,64MB,25.281,,46720,20052
FBCHeRa,0.3,FBCHeRa,FBCHeRa,0.3,FBCHeRa,kumar,10,64MB,30.1851,28.56947,54236,12532
FBCHeRa,0.3,FBCHeRa,FBCHeRa,0.3,FBCHeRa,dearmac2,10,64MB,31.7676,,51716,15044
FBCHeRa,0.3,FBCHeRa,FBCHeRa,0.3,FBCHeRa,dearmac2,10,64MB,29.1251,,54300,12464
FBCHeRa,0.3,FBCHeRa,FBCHeRa,0.3,FBCHeRa,dearmac2,10,64MB,26.9008,,55504,11248
FBCHeRa,0.3,FBCHeRa,FBCHeRa,0.3,FBCHeRa,dearmac2,10,64MB,30.8309,,48840,17916
FBCHeRa,0.3,FBCHeRa,FBCHeRa,0.3,FBCHeRa,dearmac2,10,64MB,27.4103,,50452,16320
FBCHeRa,0.3,FBCHeRa,FBCHeRa,0.3,FBCHeRa,dearmac2,10,64MB,28.6045,,55996,10772
FBCHeRa,0.3,FBCHeRa,FBCHeRa,0.3,FBCHeRa,dearmac2,10,64MB,30.2412,,54396,12364
FBCHeRa,0.3,FBCHeRa,FBCHeRa,0.3,FBCHeRa,dearmac2,10,64MB,32.2139,,53032,13732
FBCHeRa,0.3,FBCHeRa,FBCHeRa,0.3,FBCHeRa,dearmac2,10,64MB,25.3287,,48468,18300
FBCHeRa,0.3,FBCHeRa,FBCHeRa,0.3,FBCHeRa,dearmac2,10,64MB,28.5914,29.10144,51036,15720
FBCHeRa,0.3,FBCHeRa,FBCHeRa,0.3,FBCHeRa,dearcap,10,64MB,30.2917,,53116,13656
FBCHeRa,0.3,FBCHeRa,FBCHeRa,0.3,FBCHeRa,dearcap,10,64MB,27.1494,,50480,16284
FBCHeRa,0.3,FBCHeRa,FBCHeRa,0.3,FBCHeRa,dearcap,10,64MB,28.5592,,49892,16868
FBCHeRa,0.3,FBCHeRa,FBCHeRa,0.3,FBCHeRa,dearcap,10,64MB,31.8659,,51476,15296
FBCHeRa,0.3,FBCHeRa,FBCHeRa,0.3,FBCHeRa,dearcap,10,64MB,29.0464,,51748,15028
FBCHeRa,0.3,FBCHeRa,FBCHeRa,0.3,FBCHeRa,dearcap,10,64MB,26.9648,,47068,19688
FBCHeRa,0.3,FBCHeRa,FBCHeRa,0.3,FBCHeRa,dearcap,10,64MB,29.5397,,52648,14120
FBCHeRa,0.3,FBCHeRa,FBCHeRa,0.3,FBCHeRa,dearcap,10,64MB,30.2942,,54600,12168
FBCHeRa,0.3,FBCHeRa,FBCHeRa,0.3,FBCHeRa,dearcap,10,64MB,25.4926,,46088,20680
FBCHeRa,0.3,FBCHeRa,FBCHeRa,0.3,FBCHeRa,dearcap,10,64MB,28.1651,28.7369,54440,12336
FBCHeRa,0.3,FBCHeRa,FBCHeRa,0.3,FBCHeRa,dearmac3,10,64MB,27.3493,,50372,16396
FBCHeRa,0.3,FBCHeRa,FBCHeRa,0.3,FBCHeRa,dearmac3,10,64MB,28.5804,,54148,12620
FBCHeRa,0.3,FBCHeRa,FBCHeRa,0.3,FBCHeRa,dearmac3,10,64MB,30.032,,52444,14316
FBCHeRa,0.3,FBCHeRa,FBCHeRa,0.3,FBCHeRa,dearmac3,10,64MB,26.3068,,51160,15600
FBCHeRa,0.3,FBCHeRa,FBCHeRa,0.3,FBCHeRa,dearmac3,10,64MB,32.7643,,52304,14460
FBCHeRa,0.3,FBCHeRa,FBCHeRa,0.3,FBCHeRa,dearmac3,10,64MB,26.3847,,47288,19488
FBCHeRa,0.3,FBCHeRa,FBCHeRa,0.3,FBCHeRa,dearmac3,10,64MB,30.0205,,53492,13276
FBCHeRa,0.3,FBCHeRa,FBCHeRa,0.3,FBCHeRa,dearmac3,10,64MB,30.691,,53576,13196
FBCHeRa,0.3,FBCHeRa,FBCHeRa,0.3,FBCHeRa,dearmac3,10,64MB,30.1504,,51996,14776
FBCHeRa,0.3,FBCHeRa,FBCHeRa,0.3,FBCHeRa,dearmac3,10,64MB,30.964,29.32434,51976,14796
FBCHeRa,0.3,FBCHeRa,FBCHeRa,0.3,FBCHeRa_2,kumar,10,64MB,28.9858,,52752,14016
FBCHeRa,0.3,FBCHeRa,FBCHeRa,0.3,FBCHeRa_2,kumar,10,64MB,31.5157,,53156,13616
FBCHeRa,0.3,FBCHeRa,FBCHeRa,0.3,FBCHeRa_2,kumar,10,64MB,27.4048,,55156,11616
FBCHeRa,0.3,FBCHeRa,FBCHeRa,0.3,FBCHeRa_2,kumar,10,64MB,29.8426,,52524,14248
FBCHeRa,0.3,FBCHeRa,FBCHeRa,0.3,FBCHeRa_2,kumar,10,64MB,31.9568,,51588,15188
FBCHeRa,0.3,FBCHeRa,FBCHeRa,0.3,FBCHeRa_2,kumar,10,64MB,28.4292,,52596,14180
FBCHeRa,0.3,FBCHeRa,FBCHeRa,0.3,FBCHeRa_2,kumar,10,64MB,30.1249,,52396,14376
FBCHeRa,0.3,FBCHeRa,FBCHeRa,0.3,FBCHeRa_2,kumar,10,64MB,25.9227,,48832,17940
FBCHeRa,0.3,FBCHeRa,FBCHeRa,0.3,FBCHeRa_2,kumar,10,64MB,27.7262,,50040,16728
FBCHeRa,0.3,FBCHeRa,FBCHeRa,0.3,FBCHeRa_2,kumar,10,64MB,28.3929,29.03016,53136,13636
FBCHeRa,0.3,FBCHeRa,FBCHeRa,0.3,FBCHeRa_2,pumar,10,64MB,26.6061,,46216,20516
FBCHeRa,0.3,FBCHeRa,FBCHeRa,0.3,FBCHeRa_2,pumar,10,64MB,25.282,,52192,14576
FBCHeRa,0.3,FBCHeRa,FBCHeRa,0.3,FBCHeRa_2,pumar,10,64MB,26.5269,,49436,17344
FBCHeRa,0.3,FBCHeRa,FBCHeRa,0.3,FBCHeRa_2,pumar,10,64MB,27.8364,,53724,13044
FBCHeRa,0.3,FBCHeRa,FBCHeRa,0.3,FBCHeRa_2,pumar,10,64MB,23.1542,,54536,12240
FBCHeRa,0.3,FBCHeRa,FBCHeRa,0.3,FBCHeRa_2,pumar,10,64MB,26.2856,,48952,17824
FBCHeRa,0.3,FBCHeRa,FBCHeRa,0.3,FBCHeRa_2,pumar,10,64MB,26.4676,,45492,21280
FBCHeRa,0.3,FBCHeRa,FBCHeRa,0.3,FBCHeRa_2,pumar,10,64MB,26.4604,,45360,21416
FBCHeRa,0.3,FBCHeRa,FBCHeRa,0.3,FBCHeRa_2,pumar,10,64MB,25.4216,,54104,12668
FBCHeRa,0.3,FBCHeRa,FBCHeRa,0.3,FBCHeRa_2,pumar,10,64MB,27.2439,26.12847,51928,14840
FBCHeRa,0.3,FBCHeRa,FBCHeRa,0.1,FBCHeRa_1,pumar,50,64MB,29.4677,,53024,13744
FBCHeRa,0.3,FBCHeRa,FBCHeRa,0.1,FBCHeRa_1,pumar,50,64MB,22.5818,,47688,19088
FBCHeRa,0.3,FBCHeRa,FBCHeRa,0.1,FBCHeRa_1,pumar,50,64MB,26.9767,,52684,14092
FBCHeRa,0.3,FBCHeRa,FBCHeRa,0.1,FBCHeRa_1,pumar,50,64MB,31.512,,54052,12728
FBCHeRa,0.3,FBCHeRa,FBCHeRa,0.1,FBCHeRa_1,pumar,50,64MB,29.867,,53484,13288
FBCHeRa,0.3,FBCHeRa,FBCHeRa,0.1,FBCHeRa_1,pumar,50,64MB,24.1397,,48352,18420
FBCHeRa,0.3,FBCHeRa,FBCHeRa,0.1,FBCHeRa_1,pumar,50,64MB,27.8759,,52892,13876
FBCHeRa,0.3,FBCHeRa,FBCHeRa,0.1,FBCHeRa_1,pumar,50,64MB,28.1342,,51008,15764
FBCHeRa,0.3,FBCHeRa,FBCHeRa,0.1,FBCHeRa_1,pumar,50,64MB,26.9455,,51512,15268
FBCHeRa,0.3,FBCHeRa,FBCHeRa,0.1,FBCHeRa_1,pumar,50,64MB,21.721,26.92215,49496,17296
