path1_bw,path1_loss,path1_delay,path2_bw,path2_loss,path2_delay,scheduler_name,no_of_itr,file_size,time,p1_data,p2_data
POSRHeRa,0.9%,POSRHeRa,POSRHeRa,0.9%,POSRHeRa,peekaboo,50,64MB,63.7214,57012.0,9776.0
POSRHeRa,0.9%,POSRHeRa,POSRHeRa,0.9%,POSRHeRa,peekaboo,50,64MB,63.1212,53984.0,12792.0
POSRHeRa,0.9%,POSRHeRa,POSRHeRa,0.9%,POSRHeRa,peekaboo,50,64MB,70.0979,53584.0,13164.0
POSRHeRa,0.9%,POSRHeRa,POSRHeRa,0.9%,POSRHeRa,peekaboo,50,64MB,67.9938,53088.0,13696.0
POSRHeRa,0.9%,POSRHeRa,POSRHeRa,0.9%,POSRHeRa,peekaboo,50,64MB,61.8157,53212.0,13568.0
POSRHeRa,0.9%,POSRHeRa,POSRHeRa,0.9%,POSRHeRa,peekaboo,50,64MB,69.7748,53080.0,13672.0
POSRHeRa,0.9%,POSRHeRa,POSRHeRa,0.9%,POSRHeRa,peekaboo,50,64MB,70.0491,53224.0,13560.0
POSRHeRa,0.9%,POSRHeRa,POSRHeRa,0.9%,POSRHeRa,peekaboo,50,64MB,66.5652,52288.0,14496.0
POSRHeRa,0.9%,POSRHeRa,POSRHeRa,0.9%,POSRHeRa,peekaboo,50,64MB,61.1138,55640.0,11212.0
POSRHeRa,0.9%,POSRHeRa,POSRHeRa,0.9%,POSRHeRa,peekaboo,50,64MB,68.8843,54124.0,12660.0
POSRHeRa,0.9%,POSRHeRa,POSRHeRa,0.9%,POSRHeRa,peekaboo,50,64MB,64.0896,51852.0,14932.0
POSRHeRa,0.9%,POSRHeRa,POSRHeRa,0.9%,Saved_M,a2c,50,64MB,60.0252,52940.0,13832.0
POSRHeRa,0.9%,POSRHeRa,POSRHeRa,0.9%,Saved_M,a2c,50,64MB,62.8161,53064.0,13712.0
POSRHeRa,0.9%,POSRHeRa,POSRHeRa,0.9%,Saved_M,a2c,50,64MB,69.5600,52796.0,13980.0
POSRHeRa,0.9%,POSRHeRa,POSRHeRa,0.9%,Saved_M,a2c,50,64MB,61.3777,51324.0,15452.0
POSRHeRa,0.9%,POSRHeRa,POSRHeRa,0.9%,Saved_M,a2c,50,64MB,64.0274,50984.0,15796.0
POSRHeRa,0.9%,POSRHeRa,POSRHeRa,0.9%,Saved_M,a2c,50,64MB,59.1711,51892.0,14880.0
POSRHeRa,0.9%,POSRHeRa,POSRHeRa,0.9%,Saved_M,a2c,50,64MB,64.6681,50296.0,16488.0
POSRHeRa,0.9%,POSRHeRa,POSRHeRa,0.9%,Saved_M,a2c,50,64MB,59.3313,52740.0,14036.0
POSRHeRa,0.9%,POSRHeRa,POSRHeRa,0.9%,Saved_M,a2c,50,64MB,63.6232,52492.0,14328.0
POSRHeRa,0.9%,POSRHeRa,POSRHeRa,0.9%,Saved_M,a2c,50,64MB,65.3612,52432.0,14348.0
POSRHeRa,0.9%,POSRHeRa,POSRHeRa,0.9%,Saved_M,a2c,50,64MB,63.5861,50564.0,16212.0
POSRHeRa,0.9%,POSRHeRa,POSRHeRa,0.9%,Saved_M,a2c,50,64MB,66.3996,52460.0,14320.0
POSRHeRa,0.9%,POSRHeRa,POSRHeRa,0.9%,Saved_M,a2c,50,64MB,64.9814,53268.0,13508.0
POSRHeRa,0.9%,POSRHeRa,POSRHeRa,0.9%,Saved_M,a2c,50,64MB,66.7498,52500.0,14280.0
POSRHeRa,0.9%,POSRHeRa,POSRHeRa,0.9%,Saved_M,a2c,50,64MB,67.3435,52964.0,13776.0
POSRHeRa,0.9%,POSRHeRa,POSRHeRa,0.9%,Saved_M,a2c,50,64MB,64.7728,52428.0,14352.0
POSRHeRa,0.9%,POSRHeRa,POSRHeRa,0.9%,Saved_M,a2c,50,64MB,66.1713,52016.0,14764.0
POSRHeRa,0.9%,POSRHeRa,POSRHeRa,0.9%,Saved_M,a2c,50,64MB,60.8850,52476.0,14296.0
POSRHeRa,0.9%,POSRHeRa,POSRHeRa,0.9%,Saved_M,a2c,50,64MB,58.7079,52224.0,14548.0
POSRHeRa,0.9%,POSRHeRa,POSRHeRa,0.9%,Saved_M,a2c,50,64MB,64.2841,52396.0,14372.0
POSRHeRa,0.9%,POSRHeRa,POSRHeRa,0.9%,Saved_M,a2c,50,64MB,65.1692,53592.0,13188.0
POSRHeRa,0.9%,POSRHeRa,POSRHeRa,0.9%,Saved_M,a2c,50,64MB,64.3837,50136.0,16640.0
POSRHeRa,0.9%,POSRHeRa,POSRHeRa,0.9%,Saved_M,a2c,50,64MB,65.4553,52912.0,13868.0
POSRHeRa,0.9%,POSRHeRa,POSRHeRa,0.9%,Saved_M,a2c,50,64MB,63.7659,53376.0,13364.0
POSRHeRa,0.9%,POSRHeRa,POSRHeRa,0.9%,Saved_M,a2c,50,64MB,65.9361,53484.0,13292.0
POSRHeRa,0.9%,POSRHeRa,POSRHeRa,0.9%,Saved_M,a2c,50,64MB,66.2050,53128.0,13648.0
POSRHeRa,0.9%,POSRHeRa,POSRHeRa,0.9%,Saved_M,a2c,50,64MB,58.9069,51636.0,15140.0
POSRHeRa,0.9%,POSRHeRa,POSRHeRa,0.9%,Saved_M,a2c,50,64MB,66.2465,53176.0,13564.0
POSRHeRa,0.9%,POSRHeRa,POSRHeRa,0.9%,Saved_M,a2c,50,64MB,67.2170,50728.0,16056.0
POSRHeRa,0.9%,POSRHeRa,POSRHeRa,0.9%,Saved_M,a2c,50,64MB,63.5910,52216.0,14528.0
